QtrYear,Qtr,County,JMS,Capacity,Beds,Deaths,Bookings,Releases,Measure,Total,Male,Female,Other Gender,Black,Native American,Other Race,White,Unknown Race,Non-Hispanic,Hispanic,Unknown Ethnicity,Not Available
2020,3,La Plata,Spillman,279,279,0,420,419,Administrative Segregation,2,1,1,0,0,1,0,1,0,2,0,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Competency Evaluation,1,1,0,0,0,1,0,0,0,1,0,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Average Daily Population,174,151,23,0,5,42,2,125,0,174,20,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Average LOS Felonies,30,0,0,0,0,0,0,0,0,0,0,0,"Unable to separate by Sex, Race, or Ethnicity"
2020,3,La Plata,Spillman,279,279,0,420,419,Felony Releases,1050,0,0,0,0,0,0,0,0,0,0,0,"Unable to separate by Sex, Race, or Ethnicity"
2020,3,La Plata,Spillman,279,279,0,420,419,Average LOS Misdemeanors,10,0,0,0,0,0,0,0,0,0,0,0,"Unable to separate by Sex, Race, or Ethnicity"
2020,3,La Plata,Spillman,279,279,0,420,419,Misdemeanor Releases,1558,0,0,0,0,0,0,0,0,0,0,0,"Unable to separate by Sex, Race, or Ethnicity"
2020,3,La Plata,Spillman,279,279,0,420,419,Homeless,13,11,2,0,0,2,0,11,0,13,0,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Number of inmates,64,51,13,0,7,2,0,55,0,38,26,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Sentenced,14,11,3,0,1,0,0,13,0,9,5,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Unsentenced - Hold,14,10,4,0,2,1,0,11,0,8,6,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Unsentenced - No Hold,36,30,6,0,4,1,0,31,0,21,15,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Unsentenced - No Hold Felonies,29,24,5,0,3,0,0,26,0,19,10,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Unsentenced - No Hold Misdemeanors,7,6,1,0,1,1,0,5,0,2,5,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Municipal Charge,2,1,1,0,1,0,0,1,0,2,0,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,We do not have an area for adminstrative segregation that we can currently use
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Average Daily Population,78,65,13,0,0,0,0,0,0,0,0,0,We currently don’t have the ability to break this area down further
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Average LOS Felonies,39,44,36,0,104,20,0,38,1,51,32,24,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Felony Releases,434,337,97,0,35,3,0,393,3,247,174,13,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Average LOS Misdemeanors,14,12,13,0,7,2,6,9,3,10,1,8,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Misdemeanor Releases,1023,733,290,0,75,9,0,936,3,570,414,39,
2020,3,Morgan,"Computer Information Systems, Inc.",124,124,0,212,210,Homeless,1,1,0,0,0,0,0,1,0,1,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Number of inmates,39,35,4,0,0,4,7,28,0,36,3,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Sentenced,5,4,1,0,0,0,0,5,0,5,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Unsentenced - Hold,18,18,0,0,0,4,6,8,0,15,3,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Unsentenced - No Hold,16,13,3,0,0,0,1,15,0,16,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Unsentenced - No Hold Felonies,7,6,1,0,0,0,0,7,0,7,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Unsentenced - No Hold Misdemeanors,9,7,2,0,0,0,1,8,0,9,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Average Daily Population,76,63,13,0,6,2,22,46,0,59,17,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Average LOS Felonies,261,196,64,0,44,8,64,143,64,210,50,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Felony Releases,382,285,97,0,21,2,65,294,0,342,40,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Average LOS Misdemeanors,45,41,4,0,1,0,8,35,8,39,6,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Misdemeanor Releases,1418,1159,259,0,105,26,449,838,0,1066,352,0,
2020,3,Teller,Tiger Track,514,159,0,184,206,Homeless,9,7,2,0,0,0,2,7,0,8,1,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Number of inmates,17,14,3,0,0,0,0,17,0,12,5,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Sentenced,2,1,1,0,0,0,0,2,0,1,1,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Unsentenced - Hold,2,2,0,0,0,0,0,2,0,1,1,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Unsentenced - No Hold,13,11,2,0,0,0,0,13,0,10,3,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Unsentenced - No Hold Felonies,8,7,1,0,0,0,0,8,0,7,1,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Unsentenced - No Hold Misdemeanors,5,4,1,0,0,0,0,5,0,3,2,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Administrative Segregation,5,3,2,0,0,0,0,5,0,3,2,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Average Daily Population,3,2,1,0,0,0,0,3,0,2,1,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Average LOS Felonies,0.5,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Felony Releases,4,3,1,0,0,0,0,4,0,4,0,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Average LOS Misdemeanors,0.1,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Misdemeanor Releases,9,7,2,0,0,0,0,9,0,7,2,0,
2020,3,Jackson,E-Force,4,4,0,17,13,Homeless,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Number of inmates,16,16,0,0,0,0,0,16,0,16,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Sentenced,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Unsentenced - Hold,5,5,0,0,0,0,0,5,0,5,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Unsentenced - No Hold,9,9,0,0,0,0,0,9,0,9,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Unsentenced - No Hold Felonies,9,9,0,0,0,0,0,9,0,9,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Average Daily Population,19.24,23.08,1.43,0,0,0,0,0,0,0,0,0,E-Force doesn't break down by race/ethnicity
2020,3,Elbert,E-Force,35,35,0,35,41,Average LOS Felonies,14.45,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,E-Force doesn't break down Releases by Felony in a yearly report
2020,3,Elbert,E-Force,35,35,0,35,41,Average LOS Misdemeanors,4.71,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Elbert,E-Force,35,35,0,35,41,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,E-Force doesn't break down Releases by Misdemeanor in a yearly report
2020,3,Elbert,E-Force,35,35,0,35,41,Homeless,3,3,0,0,0,0,0,3,0,3,0,0,
2020,3,Prowers,eforce,57,57,0,144,136,Number of inmates,47,36,11,0,2,0,0,45,0,22,25,0,
2020,3,Prowers,eforce,57,57,0,144,136,Sentenced,17,12,6,0,1,0,0,17,0,8,6,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Unsentenced - Hold,30,24,5,0,1,0,0,28,0,14,19,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Unsentenced - No Hold,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Prowers,eforce,57,57,0,144,136,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Prowers,eforce,57,57,0,144,136,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Prowers,eforce,57,57,0,144,136,Average Daily Population,37,29,8,0,0,0,0,0,0,0,0,0,
2020,3,Prowers,eforce,57,57,0,144,136,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,Eforce does not seprate this data
2020,3,Prowers,eforce,57,57,0,144,136,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Montrose,Flex,149,202,0,423,328,Number of inmates,98,77,21,0,1,1,36,60,0,62,36,0,
2020,3,Montrose,Flex,149,202,0,423,328,Sentenced,9,7,2,0,0,0,3,6,0,6,3,0,
2020,3,Montrose,Flex,149,202,0,423,328,Unsentenced - Hold,22,17,5,0,0,0,9,13,0,13,9,0,
2020,3,Montrose,Flex,149,202,0,423,328,Unsentenced - No Hold,67,53,14,0,1,1,24,41,0,43,24,0,
2020,3,Montrose,Flex,149,202,0,423,328,Unsentenced - No Hold Felonies,44,35,9,0,1,1,15,27,0,29,15,0,
2020,3,Montrose,Flex,149,202,0,423,328,Unsentenced - No Hold Misdemeanors,23,18,5,0,0,0,9,14,0,14,9,0,
2020,3,Montrose,Flex,149,202,0,423,328,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Montrose,Flex,149,202,0,423,328,Administrative Segregation,3,3,0,0,0,0,1,2,0,2,1,0,
2020,3,Montrose,Flex,149,202,0,423,328,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Montrose,Flex,149,202,0,423,328,Average Daily Population,90,71,19,0,1,3,29,57,0,61,29,0,
2020,3,Montrose,Flex,149,202,0,423,328,Average LOS Felonies,26,20,12,0,8,37,25,17,0,25,26,0,
2020,3,Montrose,Flex,149,202,0,423,328,Felony Releases,1326,1061,265,0,13,27,477,809,0,849,477,0,
2020,3,Montrose,Flex,149,202,0,423,328,Average LOS Misdemeanors,14,11,7,0,5,21,14,10,0,12,14,0,
2020,3,Montrose,Flex,149,202,0,423,328,Misdemeanor Releases,714,571,143,0,7,14,257,436,0,457,257,0,
2020,3,Montrose,Flex,149,202,0,423,328,Homeless,5,3,2,0,0,0,2,3,0,3,2,0,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Number of inmates,579,499,80,0,56,12,7,501,3,296,130,153,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Sentenced,154,130,24,0,11,6,1,136,0,77,33,44,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Unsentenced - Hold,16,16,0,0,2,0,0,14,0,9,1,6,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Unsentenced - No Hold,409,353,56,0,43,6,6,351,3,210,96,103,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Unsentenced - No Hold Felonies,333,284,49,0,36,3,6,285,3,164,79,90,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Unsentenced - No Hold Misdemeanors,76,69,7,0,7,3,0,66,0,46,17,13,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Municipal Charge,1,1,0,0,1,0,0,0,0,1,0,0,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked in our system
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Competency Evaluation,8,6,2,0,0,0,0,8,0,0,0,0,
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Average Daily Population,1066,878,178,0,0,0,0,0,0,0,0,0,This is not tracked in our system
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked in our system
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked in our system
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked in our system
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked in our system
2020,3,Jefferson,Tiburon,1148,1638,2,1809,1969,Homeless,51,44,7,0,7,2,0,42,0,34,9,8,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Number of inmates,15,12,3,0,1,1,0,13,0,11,4,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Sentenced,4,4,0,0,0,0,0,4,0,4,0,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Unsentenced - Hold,8,6,2,0,1,0,0,7,0,5,3,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Unsentenced - No Hold,3,2,1,0,0,1,0,2,0,2,1,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Unsentenced - No Hold Felonies,1,1,0,0,0,0,0,1,0,1,0,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Unsentenced - No Hold Misdemeanors,2,1,1,0,0,1,0,1,0,1,1,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Average Daily Population,15,13,2,0,0,0,0,15,0,13,2,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Average LOS Felonies,37.9,48.7,10.5,0,1,3.6,0,39.6,0,46.1,20.8,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Felony Releases,84,60,24,0,1,3,0,80,0,71,13,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Average LOS Misdemeanors,6.3,5.5,8.1,0,2,0,0,6.4,0,6.5,4.2,0,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Misdemeanor Releases,133,91,42,0,1,1,0,129,2,97,21,15,
2020,3,Rio Blanco,Eforce,34,34,0,29,31,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Number of inmates,30,22,8,0,1,0,6,23,0,25,5,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Sentenced,14,8,6,0,0,0,4,10,0,10,4,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Unsentenced - Hold,3,3,0,0,0,0,0,3,0,3,0,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Unsentenced - No Hold,13,11,2,0,1,0,2,10,0,12,1,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Unsentenced - No Hold Felonies,12,10,2,0,1,0,2,9,0,11,1,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Unsentenced - No Hold Misdemeanors,1,1,0,0,0,0,0,1,0,1,0,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Chaffee,Sleuth,105,105,0,309,361,Average Daily Population,72,60,12,0,0,0,0,0,0,0,0,0,JMS does not calculate this
2020,3,Chaffee,Sleuth,105,105,0,309,361,Average LOS Felonies,189,0,0,0,0,0,0,0,0,0,0,0,JMS does not calculate this
2020,3,Chaffee,Sleuth,105,105,0,309,361,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,JMS does not calculate this
2020,3,Chaffee,Sleuth,105,105,0,309,361,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,JMS does not calculate this
2020,3,Chaffee,Sleuth,105,105,0,309,361,Misdemeanor Releases,50,0,0,0,0,0,0,0,0,0,0,0,JMS does not calculate this
2020,3,Chaffee,Sleuth,105,105,0,309,361,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,JMS does not calculate this
2020,3,Park,Jail Tracker,255,200,0,81,76,Number of inmates,29,25,4,0,2,0,13,14,0,16,13,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Sentenced,8,6,2,0,0,0,2,6,0,6,2,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Unsentenced - Hold,19,17,2,0,2,0,11,6,0,8,11,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Unsentenced - No Hold,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Unsentenced - No Hold Felonies,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Administrative Segregation,2,2,0,0,0,0,1,1,0,1,1,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Average Daily Population,33,27,6,0,2,0,9,22,0,24,9,0,
2020,3,Park,Jail Tracker,255,200,0,81,76,Average LOS Felonies,31,38,13,0,0,0,0,0,0,0,0,0,Our JMS does not keep the rest of these stats
2020,3,Park,Jail Tracker,255,200,0,81,76,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,Our JMS does not separate felony vs misd. releases
2020,3,Park,Jail Tracker,255,200,0,81,76,Average LOS Misdemeanors,14,15,10,0,0,0,0,0,0,0,0,0,Our JMS does not keep the rest of these stats
2020,3,Park,Jail Tracker,255,200,0,81,76,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,Our JMS does not separate felony vs misd. releases
2020,3,Park,Jail Tracker,255,200,0,81,76,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Number of inmates,628,574,53,1,197,5,8,415,3,440,146,42,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Sentenced,111,94,17,0,36,1,2,71,1,89,19,3,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Unsentenced - Hold,110,110,0,0,27,1,3,77,2,74,25,11,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Unsentenced - No Hold,407,370,36,1,134,3,3,267,0,277,102,28,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Unsentenced - No Hold Felonies,359,326,32,1,121,3,2,233,0,243,93,23,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Unsentenced - No Hold Misdemeanors,48,44,4,0,13,0,1,34,0,34,9,5,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Municipal Charge,9,6,3,0,3,0,0,6,0,8,0,1,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Administrative Segregation,22,19,3,0,6,0,0,16,0,18,4,0,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Competency Evaluation,4,4,0,0,1,0,0,3,0,3,1,0,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Average Daily Population,923,801,121,0,281,2,9,624,7,660,201,0,ADP is based on previous 9 months (9/19 to 6/30) - When we started tracking ADP with all elements. EthnicityUnknown was not tracking properly and the issue has been resolved.
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Average LOS Felonies,42,47,27,0,50,24,75,39,35,42,45,34,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Felony Releases,6223,4775,1448,0,1669,21,60,4436,37,4442,1320,461,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Average LOS Misdemeanors,32,37,20,11,40,28,51,22,30,34,31,23,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Misdemeanor Releases,9280,6937,2342,1,2192,21,116,6875,76,6490,2028,762,
2020,3,Arapahoe,TriTech,1174,1468,0,966,1127,Homeless,111,98,12,1,25,2,1,83,0,81,27,3,
2020,3,Moffat,ATIMS,101,101,0,0,0,Number of inmates,23,19,4,0,1,12,1,9,0,22,1,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Sentenced,14,10,4,0,1,12,0,2,0,2,0,0,understand that 12 of these are BIA sentenced holds
2020,3,Moffat,ATIMS,101,101,0,0,0,Unsentenced - Hold,5,5,0,0,0,0,0,5,0,5,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Unsentenced - No Hold,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Unsentenced - No Hold Felonies,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Administrative Segregation,1,1,0,0,0,0,0,1,0,1,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Average Daily Population,41.3,33,7.6,0,1,8,6,16,6,16,1,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Average LOS Felonies,29,31,23,0,0,0,0,0,0,0,0,0,Our system will not breakdown race in this category
2020,3,Moffat,ATIMS,101,101,0,0,0,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,"N/Athis wont caculate to match the average on our report/ we do same day release/ persons released or bookings released , and adds what charges are all together on our report"
2020,3,Moffat,ATIMS,101,101,0,0,0,Average LOS Misdemeanors,15,14,19,0,0,0,0,0,0,0,0,0,
2020,3,Moffat,ATIMS,101,101,0,0,0,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,"N/A this wont caculate to match the average on our report/ we do same day release/ persons released or bookings released , and adds what charges are all together on our report"
2020,3,Moffat,ATIMS,101,101,0,0,0,Homeless,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Number of inmates,971,879,91,1,273,15,16,649,18,526,314,131,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Sentenced,183,166,16,1,51,2,2,125,3,83,69,31,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Unsentenced - Hold,411,371,40,0,110,4,7,281,9,230,124,57,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Unsentenced - No Hold,377,342,35,0,112,9,7,243,6,213,121,43,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Unsentenced - No Hold Felonies,281,255,26,0,90,5,6,174,6,166,89,26,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Unsentenced - No Hold Misdemeanors,96,87,9,0,22,4,1,69,0,47,32,17,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Administrative Segregation,29,24,5,0,13,0,0,16,0,18,5,6,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Competency Evaluation,33,28,5,0,10,0,0,23,0,26,4,3,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Average Daily Population,1825,1566,259,1,483,20,13,1145,39,965,496,238,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Average LOS Felonies,42,45,21,0,51,45,36,37,41,41,41,39,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Felony Releases,8221,6725,1496,0,2202,82,60,5766,111,4915,2357,949,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Average LOS Misdemeanors,8,9,6,0,10,8,1,8,5,8,8,12,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Misdemeanor Releases,2704,2141,563,0,606,25,25,1992,56,1529,914,261,
2020,3,Denver,TAG,2417,2417,2,4111,4376,Homeless,329,301,27,1,97,3,1,223,5,203,77,49,
2020,3,Boulder,Tiburon,543,543,0,890,723,Number of inmates,223,197,26,0,19,2,5,197,0,122,35,66,
2020,3,Boulder,Tiburon,543,543,0,890,723,Sentenced,40,33,7,0,3,1,1,35,0,24,9,7,
2020,3,Boulder,Tiburon,543,543,0,890,723,Unsentenced - Hold,127,113,14,0,10,1,3,113,0,71,16,40,
2020,3,Boulder,Tiburon,543,543,0,890,723,Unsentenced - No Hold,56,51,5,0,6,0,1,49,0,27,10,19,
2020,3,Boulder,Tiburon,543,543,0,890,723,Unsentenced - No Hold Felonies,43,39,4,0,4,0,1,38,0,20,9,14,
2020,3,Boulder,Tiburon,543,543,0,890,723,Unsentenced - No Hold Misdemeanors,13,12,1,0,2,0,0,11,0,7,1,5,
2020,3,Boulder,Tiburon,543,543,0,890,723,Municipal Charge,27,21,6,0,0,0,1,26,0,13,2,12,
2020,3,Boulder,Tiburon,543,543,0,890,723,Administrative Segregation,2,1,1,0,0,0,1,1,0,1,1,0,
